,Momentum,BookValue,AQR,SPY,FamaFrench,Growth,ModifiedFama,Carhart
0,-0.00619664802820892,-0.050961714535973146,-0.03327519681255204,0.04528051268286438,0.03173478393248908,0.08549286953842013,0.016580742205625096,0.010263610939894897
1,-0.07268649742009467,-0.038279550371843815,-0.011288237189562149,-0.06600020310820759,0.03135076198166867,-0.02828610509378873,0.033455790033286345,-0.04768406766733448
2,2.512568929307132e-05,-0.03535978781327545,-0.013931923087351203,0.0396641076501515,-0.016773447986059144,0.08007182822782224,0.000715572177260651,-0.013217268968771036
