Date,FamaFrench
2007-09-21 ,-1.01081111088009
2007-09-24 ,0.23181282160561
2007-09-25 ,-0.284899522017922
2007-09-26 ,-0.862174583310262
2007-09-27 ,0.164387030029375
2007-09-28 ,0.564489128656187
2007-10-01 ,0.23496167503926
2007-10-02 ,0.380968245586554
2007-10-03 ,0.773523750809205
2007-10-04 ,0.493216766303801
2007-10-05 ,-0.816422159256987
2007-10-08 ,0.798929240198007
2007-10-09 ,-0.745245495731883
2007-10-10 ,-0.092683273861085
2007-10-11 ,0.247329436742388
2007-10-12 ,-0.778207613482088
2007-10-15 ,-0.395709195960522
2007-10-16 ,-0.532025897249522
2007-10-17 ,-0.419370983372832
2007-10-18 ,-0.721113695110138
2007-10-19 ,-0.167687276538862
2007-10-22 ,-0.700630302756175
2007-10-23 ,0.533704190168455
2007-10-24 ,0.1832072302835
2007-10-25 ,-0.0312149987622094
2007-10-26 ,-0.446769182381988
2007-10-29 ,0.181710186200833
2007-10-30 ,0.455597639913316
2007-10-31 ,-0.578936233136218
2007-11-01 ,-0.300085902797165
2007-11-02 ,-1.53959885453909
2007-11-05 ,-0.437655530226138
2007-11-06 ,-0.954931076237955
2007-11-07 ,0.616232883790149
2007-11-08 ,-0.818028417301291
2007-11-09 ,-0.358796331749937
2007-11-12 ,0.326310936785792
2007-11-13 ,-2.14800609428275
2007-11-14 ,1.22486512757094
2007-11-15 ,0.363091066045831
2007-11-16 ,-1.0221853262312
2007-11-19 ,-0.605996197315648
2007-11-20 ,-1.36189630593149
2007-11-21 ,0.0398542617652878
2007-11-23 ,0.661496978594868
2007-11-26 ,0.159231766632992
2007-11-27 ,-0.217230186751646
2007-11-28 ,-0.863202462118373
2007-11-29 ,1.51356131819649
2007-11-30 ,-0.0135050964406128
2007-12-03 ,1.12658260235888
2007-12-04 ,-0.217399632363522
2007-12-05 ,-0.335649566531428
2007-12-06 ,0.518677673061917
2007-12-07 ,0.571773729762973
2007-12-10 ,1.32437506676381
2007-12-11 ,0.971445519966553
2007-12-12 ,-1.51753361136153
2007-12-13 ,-0.0158480607925513
2007-12-14 ,0.270351937635787
2007-12-17 ,-0.183599378526552
2007-12-18 ,-0.133631726996254
2007-12-19 ,-0.0751052255307221
2007-12-20 ,0.181074157353083
2007-12-21 ,0.44928289922794
2007-12-24 ,-0.689289170890193
2007-12-26 ,0.648491016058256
2007-12-27 ,-0.115797343003086
2007-12-28 ,-0.460430244824234
2007-12-31 ,-0.406883646143478
2008-01-02 ,0.0582379078830821
2008-01-03 ,-0.576563751799565
2008-01-04 ,-1.62026420192845
2008-01-07 ,-1.40780887770194
2008-01-08 ,-1.41529419496415
2008-01-09 ,-1.21591695044874
2008-01-10 ,-0.445938149068552
2008-01-11 ,1.12632134723738
2008-01-14 ,-0.0258682980037142
2008-01-15 ,1.22989810796549
2008-01-16 ,-0.243589761213671
2008-01-17 ,0.0428802971965878
2008-01-18 ,-1.45806633494873
2008-01-22 ,0.691988919116168
2008-01-23 ,2.28003354077607
2008-01-24 ,2.10269058368263
2008-01-25 ,1.02566224515476
2008-01-28 ,0.67751671361981
2008-01-29 ,0.459082811650173
2008-01-30 ,0.43923178145083
2008-01-31 ,-0.762352275201695
2008-02-01 ,1.6434016136746
2008-02-04 ,1.73010652789568
2008-02-05 ,-1.08769680694566
2008-02-06 ,0.367245288421536
2008-02-07 ,-0.773192788003547
2008-02-08 ,1.187899349268
2008-02-11 ,0.677339679524848
2008-02-12 ,1.17341256703517
2008-02-13 ,-0.682269199706346
2008-02-14 ,0.444527248135445
2008-02-15 ,-0.550227180798455
2008-02-19 ,-0.0257951011878849
2008-02-20 ,0.32125103006216
2008-02-21 ,0.45644896640873
2008-02-22 ,-0.595855259521027
2008-02-25 ,0.222585930078071
2008-02-26 ,1.07678983379346
2008-02-27 ,0.939304712621685
2008-02-28 ,-0.723434041695813
2008-02-29 ,-0.792488352170233
2008-03-03 ,-1.41440264153891
2008-03-04 ,0.248788474286767
2008-03-05 ,0.473438508439849
2008-03-06 ,0.0636764110827827
2008-03-07 ,-0.397397889211195
2008-03-10 ,-0.550455032679221
2008-03-11 ,-1.00454417014157
2008-03-12 ,0.568991431331751
2008-03-13 ,0.11510674446673
2008-03-14 ,0.835399663465189
2008-03-17 ,0.131265182251317
2008-03-18 ,-1.68671203485182
2008-03-19 ,0.875967478560131
2008-03-20 ,-0.90492616663897
2008-03-24 ,-0.845095810288477
2008-03-25 ,2.36880212825659
2008-03-26 ,-0.0602631077265854
2008-03-27 ,-0.203356657735794
2008-03-28 ,-0.6738919224425
2008-03-31 ,-0.116986450310635
2008-04-01 ,0.0240210817180092
2008-04-02 ,0.89303917080255
2008-04-03 ,0.670871636259247
2008-04-04 ,0.135797994178228
2008-04-07 ,0.899070492689377
2008-04-08 ,-0.404147578899693
2008-04-09 ,0.36659864251222
2008-04-10 ,-1.11652306110513
2008-04-11 ,0.450666067116523
2008-04-14 ,-0.267186983724383
2008-04-15 ,0.283731750585388
2008-04-16 ,-0.565841051869564
2008-04-17 ,0.597407813088973
2008-04-18 ,0.688972851644938
2008-04-21 ,1.42151410666903
2008-04-22 ,0.574994399443144
2008-04-23 ,-1.51512900751846
2008-04-24 ,0.517967092261471
2008-04-25 ,-0.215831188111806
2008-04-28 ,0.636700866741873
2008-04-29 ,-0.151585314394149
2008-04-30 ,-0.428341140287307
2008-05-01 ,-1.1005160710029
2008-05-02 ,0.0290937135316968
2008-05-05 ,0.26225898784164
2008-05-06 ,0.0405324725530314
2008-05-07 ,1.16445259633272
2008-05-08 ,0.239750800304446
2008-05-09 ,0.692811038961177
2008-05-12 ,0.800070095230758
2008-05-13 ,0.65143248749885
2008-05-14 ,0.489506754963876
2008-05-15 ,0.545194694696909
2008-05-16 ,0.715715330703625
2008-05-19 ,0.0559554357965878
2008-05-20 ,-1.12032062132779
2008-05-21 ,0.293021650082193
2008-05-22 ,-1.14106542168797
2008-05-23 ,-0.275881028339329
2008-05-27 ,-0.446848774845243
2008-05-28 ,0.556228413534872
2008-05-29 ,1.46097224885441
2008-05-30 ,0.292582079047675
2008-06-02 ,0.218167233477903
2008-06-03 ,-0.337185716676276
2008-06-04 ,1.54333440341509
2008-06-05 ,0.849161472177217
2008-06-06 ,0.251484904297472
2008-06-09 ,-1.15976232736047
2008-06-10 ,-0.25195245769809
2008-06-11 ,0.255631094783332
2008-06-12 ,-0.693496254134612
2008-06-13 ,-0.978708001196555
2008-06-16 ,0.762355817468136
2008-06-17 ,0.765228717159147
2008-06-18 ,0.159004285410693
2008-06-19 ,-0.566214201010124
2008-06-20 ,1.27586824933629
2008-06-23 ,-0.283502073785541
2008-06-24 ,-0.599476505296404
2008-06-25 ,-0.183721358388754
2008-06-26 ,-0.0824335670356697
2008-06-27 ,-0.438991758719814
2008-06-30 ,0.081503405906879
2008-07-01 ,-1.42212534341519
2008-07-02 ,-0.350488865475889
2008-07-03 ,-1.08041725325514
2008-07-07 ,-1.26729643997654
2008-07-08 ,1.31144862981168
2008-07-09 ,-0.755848477801879
2008-07-10 ,0.514340679931102
2008-07-11 ,-1.50473223271675
2008-07-14 ,-0.148996284156055
2008-07-15 ,1.17154087509951
2008-07-16 ,0.0941055005795007
2008-07-17 ,0.198454385672062
2008-07-18 ,0.462671640759694
2008-07-21 ,-1.01656617828701
2008-07-22 ,0.373303633118449
2008-07-23 ,0.367522335854249
2008-07-24 ,0.00563425123999232
2008-07-25 ,-1.22892366014951
2008-07-28 ,-0.528984908818706
2008-07-29 ,1.16365099928577
2008-07-30 ,-0.190080252880841
2008-07-31 ,-0.996063615067687
2008-08-01 ,-0.999282197195056
2008-08-04 ,-0.351499988146981
2008-08-05 ,-1.65661331614808
2008-08-06 ,0.928835783197
2008-08-07 ,0.809036701271369
2008-08-08 ,0.162510704299664
2008-08-11 ,0.162496515742815
2008-08-12 ,0.747953805630571
2008-08-13 ,0.080683173129367
2008-08-14 ,0.616499026154727
2008-08-15 ,0.944842149292223
2008-08-18 ,0.0772197219914141
2008-08-19 ,-0.117973589548528
2008-08-20 ,-0.761536866703474
2008-08-21 ,-0.362722946701053
2008-08-22 ,-0.325840800659882
2008-08-25 ,0.558507272715111
2008-08-26 ,-0.429122564183677
2008-08-27 ,0.200061884212493
2008-08-28 ,0.174390665983081
2008-08-29 ,0.632879390966927
2008-09-02 ,0.019451128929352
2008-09-03 ,-0.232501120473019
2008-09-04 ,-0.636660053584606
2008-09-05 ,0.266662866579983
2008-09-08 ,-0.346054035076509
2008-09-09 ,-1.04155515612805
2008-09-10 ,0.15455702120902
2008-09-11 ,0.736755352317379
2008-09-12 ,-0.13056895799786
2008-09-15 ,0.00582807685866207
2008-09-16 ,1.09959775967313
2008-09-17 ,0.693619267614183
2008-09-18 ,-0.0603006936671966
2008-09-19 ,0.741372143605149
2008-09-22 ,-0.863697679618595
2008-09-23 ,-1.43078245111328
2008-09-24 ,-0.343228422713656
2008-09-25 ,0.197608670781142
2008-09-26 ,-1.31399504859507
2008-09-29 ,-1.3968004487325
2008-09-30 ,-0.480008517818298
2008-10-01 ,-0.150001121191599
2008-10-02 ,-1.62480555807227
2008-10-03 ,-2.52336151092904
2008-10-06 ,-1.33488710847371
2008-10-07 ,-1.01882605422005
2008-10-08 ,0.0155701408483066
2008-10-09 ,-0.00519557964489848
2008-10-10 ,-0.00518179593317521
2008-10-13 ,0.786632420986816
2008-10-14 ,-1.46118833119761
2008-10-15 ,0.366489981467657
2008-10-16 ,0.0019264250066992
2008-10-17 ,1.45042897563755
2008-10-20 ,0.369541870093656
2008-10-21 ,-1.48104411021987
2008-10-22 ,0.796367758166227
2008-10-23 ,-0.853321589370478
2008-10-24 ,-2.43929801659915
2008-10-27 ,1.7499123673216
2008-10-28 ,0.788096457427048
2008-10-29 ,-1.15788711491568
2008-10-30 ,2.9860596506199
2008-10-31 ,0.368066235542044
2008-11-03 ,0.618824130795771
2008-11-04 ,-1.50333235704386
2008-11-05 ,-0.790574177523067
2008-11-06 ,0.648101151735684
2008-11-07 ,-1.55637485067064
2008-11-10 ,-0.232196536404184
2008-11-11 ,0.0578918719671956
2008-11-12 ,-1.7541305999693
2008-11-13 ,-1.75741126928853
2008-11-14 ,1.04626144231308
2008-11-17 ,-0.619874654321981
2008-11-18 ,0.731927064318001
2008-11-19 ,-0.636697888238583
2008-11-20 ,-0.0434633663507441
2008-11-21 ,-0.24423343149928
2008-11-24 ,0.227181694152646
2008-11-25 ,0.959403100150627
2008-11-26 ,-0.120645074116266
2008-11-28 ,2.96626588363694
2008-12-01 ,-1.92201911783424
2008-12-02 ,-0.825739837436976
2008-12-03 ,0.0133113847147778
2008-12-04 ,-0.587159911623942
2008-12-05 ,-0.51778978158712
2008-12-08 ,0.693201919055281
2008-12-09 ,2.5155175750646
2008-12-10 ,2.04293016971912
2008-12-11 ,3.35502523186394
2008-12-12 ,-1.28914029039446
2008-12-15 ,1.12333258997508
2008-12-16 ,-0.659703809794993
2008-12-17 ,0.699284094003705
2008-12-18 ,2.43391469099056
2008-12-19 ,-1.585340948963
2008-12-22 ,-0.232970117024364
2008-12-23 ,-1.77559567085298
2008-12-24 ,0.724692008231178
2008-12-26 ,-0.067164898635022
2008-12-29 ,0.879123072388864
2008-12-30 ,-0.565616879233151
2008-12-31 ,0.983368444819795
2009-01-02 ,-0.406821094959629
2009-01-05 ,2.58001388175514
2009-01-06 ,2.03175020054877
2009-01-07 ,0.493650317105118
2009-01-08 ,-0.981005434284534
2009-01-09 ,0.0962092285140363
2009-01-12 ,-1.41149391249859
2009-01-13 ,-1.50205216971554
2009-01-14 ,0.4713655313006
2009-01-15 ,-0.970973453295123
2009-01-16 ,2.208132333903
2009-01-20 ,1.55036981728388
2009-01-21 ,0.166557706619365
2009-01-22 ,-1.41467892025401
2009-01-23 ,-0.320913803683085
2009-01-26 ,0.80595274120025
2009-01-27 ,0.796836001826832
2009-01-28 ,-0.609090810964608
2009-01-29 ,0.253471417306181
2009-01-30 ,-0.524315982014835
2009-02-02 ,-1.16089242996008
2009-02-03 ,-0.482831098116868
2009-02-04 ,1.87204084537516
2009-02-05 ,0.551394537808045
2009-02-06 ,0.767733952023132
2009-02-09 ,1.35200555479537
2009-02-10 ,-0.954015268043169
2009-02-11 ,1.03323573974954
2009-02-12 ,-1.94511904559255
2009-02-13 ,1.56123363671756
2009-02-17 ,1.19128894137321
2009-02-18 ,-0.434282702991474
2009-02-19 ,-0.449184359410591
2009-02-20 ,1.91474415619623
2009-02-23 ,0.897379202641141
2009-02-24 ,-2.03487827801122
2009-02-25 ,-0.00397327925356812
2009-02-26 ,1.10286463835343
2009-02-27 ,-0.259627201476274
2009-03-02 ,2.55801005793719
2009-03-03 ,-1.67544054952627
2009-03-04 ,1.75888505407782
2009-03-05 ,2.77372783631295
2009-03-06 ,-0.231567838043768
2009-03-09 ,-0.163085127155089
2009-03-10 ,0.963223538428635
2009-03-11 ,-0.10504563569075
2009-03-12 ,0.435475050808344
2009-03-13 ,-2.39504189498708
2009-03-16 ,-1.29956066290797
2009-03-17 ,0.456617378764135
2009-03-18 ,-0.740407342166776
2009-03-19 ,-2.12926328249323
2009-03-20 ,2.71883599978519
2009-03-23 ,-1.3876078369536
2009-03-24 ,0.860962339546281
2009-03-25 ,2.11637860384523
2009-03-26 ,-0.784382503753255
2009-03-27 ,2.68290510162695
2009-03-30 ,-0.635738189820718
2009-03-31 ,-0.582479515479053
2009-04-01 ,-1.50053613861647
2009-04-02 ,-0.0197694833084358
2009-04-03 ,1.85394696023973
2009-04-06 ,0.821620320063065
2009-04-07 ,0.639020750649481
2009-04-08 ,-1.66283840339508
2009-04-09 ,0.735559900750564
2009-04-13 ,-0.317854964195062
2009-04-14 ,-0.645365991042508
2009-04-15 ,1.86127886685199
2009-04-16 ,-1.29818983885979
2009-04-17 ,2.35989700411721
2009-04-20 ,0.665609732456754
2009-04-21 ,-0.116854465815314
2009-04-22 ,-0.573507277411231
2009-04-23 ,2.82593435295006
2009-04-24 ,-0.999119241883447
2009-04-27 ,1.14743146213396
2009-04-28 ,0.219094448816167
2009-04-29 ,-0.548732520203863
2009-04-30 ,0.482504199030518
2009-05-01 ,1.49248219435853
2009-05-04 ,0.236344533105904
2009-05-05 ,-1.67208397244441
2009-05-06 ,-0.165835286184847
2009-05-07 ,-4.43312746972545
2009-05-08 ,-0.841099927612163
2009-05-11 ,-0.684502768296687
2009-05-12 ,-0.19951616611403
2009-05-13 ,-0.946058438188308
2009-05-14 ,-1.92798957611358
2009-05-15 ,0.127335046865157
2009-05-18 ,0.467103533147167
2009-05-19 ,1.2105366960764
2009-05-20 ,1.21948422661171
2009-05-21 ,0.203849612869793
2009-05-22 ,-1.95744649543589
2009-05-26 ,0.112030095685324
2009-05-27 ,1.79425456315938
2009-05-28 ,0.0988833813118246
2009-05-29 ,-1.09533083064648
2009-06-01 ,0.504640136694891
2009-06-02 ,2.96764162768892
2009-06-03 ,0.0167942963883895
2009-06-04 ,-1.19381390179356
2009-06-05 ,-0.379412391255858
2009-06-08 ,0.473536454189895
2009-06-09 ,-0.932798946981258
2009-06-10 ,1.359706994114
2009-06-11 ,1.0412771093457
2009-06-12 ,-1.01924624217103
2009-06-15 ,0.0316085234090736
2009-06-16 ,0.445692337436334
2009-06-17 ,-0.777494894512582
2009-06-18 ,0.256744370638621
2009-06-19 ,-0.500506822313104
2009-06-22 ,-0.281786364918516
2009-06-23 ,-0.52217467488911
2009-06-24 ,-0.955333821807096
2009-06-25 ,0.513162713495773
2009-06-26 ,0.586916366694
2009-06-29 ,0.0416312522803745
2009-06-30 ,-0.501920359623535
2009-07-01 ,-0.180481275631608
2009-07-02 ,0.129402260043632
2009-07-06 ,0.0963684499003052
2009-07-07 ,-0.701257151869088
2009-07-08 ,-0.348564344833403
2009-07-09 ,1.01681334106814
2009-07-10 ,0.198192367834737
2009-07-13 ,0.541458626466221
2009-07-14 ,-0.912808429015609
2009-07-15 ,0.517308774033514
2009-07-16 ,-0.215104239636033
2009-07-17 ,0.950024315959249
2009-07-20 ,0.307740205654427
2009-07-21 ,0.0682810753151021
2009-07-22 ,0.151248495959852
2009-07-23 ,0.0352502318139878
2009-07-24 ,0.0503348528442908
2009-07-27 ,0.570734846824357
2009-07-28 ,-0.72919619679953
2009-07-29 ,0.333022781885692
2009-07-30 ,-0.684411510775729
2009-07-31 ,-0.300567185010367
2009-08-03 ,0.117800688489876
2009-08-04 ,-0.706882638573618
2009-08-05 ,-0.582984135270786
2009-08-06 ,-0.768526712361002
2009-08-07 ,0.037794698234265
2009-08-10 ,0.304117051387527
2009-08-11 ,0.228473578054547
2009-08-12 ,1.29464801606013
2009-08-13 ,0.265389587209145
2009-08-14 ,-0.535271027287988
2009-08-17 ,-0.579279532222118
2009-08-18 ,0.332795158602945
2009-08-19 ,-0.262968785384289
2009-08-20 ,0.00848708591676123
2009-08-21 ,-0.384701629279563
2009-08-24 ,-0.291668192493023
2009-08-25 ,0.352092084802686
2009-08-26 ,-0.102479889570422
2009-08-27 ,0.268380732588002
2009-08-28 ,0.811733260078509
2009-08-31 ,-0.0300118044805391
2009-09-01 ,-0.397461031483203
2009-09-02 ,-0.0442555720949668
2009-09-03 ,-0.263184635738333
2009-09-04 ,0.608070374945842
2009-09-08 ,0.145702362213828
2009-09-09 ,0.591577418212948
2009-09-10 ,0.32751364300575
2009-09-11 ,0.128205618687919
2009-09-14 ,0.348490926567489
2009-09-15 ,0.614690131127355
2009-09-16 ,0.561723641433513
2009-09-17 ,-0.304850580028794
2009-09-18 ,0.00401357451869476
2009-09-21 ,0.399147150053707
2009-09-22 ,-0.00451663566143721
2009-09-23 ,0.626297107430554
2009-09-24 ,0.00550615604853022
2009-09-25 ,-0.668159535347629
2009-09-28 ,0.171869798388994
2009-09-29 ,-0.00890752296999023
2009-09-30 ,0.970822191919508
2009-10-01 ,-0.298055992525916
2009-10-02 ,-0.374858709840046
2009-10-05 ,-0.153769764825066
2009-10-06 ,0.0101803023232506
2009-10-07 ,0.00295018811541102
2009-10-08 ,-0.753580162310347
2009-10-09 ,0.70045272215751
2009-10-12 ,0.325289074203619
2009-10-13 ,0.0167475999448433
2009-10-14 ,0.492764368354772
2009-10-15 ,-0.401888918632091
2009-10-16 ,0.470971869937673
2009-10-19 ,0.327813423226563
2009-10-20 ,0.043445508640772
2009-10-21 ,-0.0598396481274841
2009-10-22 ,-0.287809979994231
2009-10-23 ,-0.125104247471085
2009-10-26 ,-0.364937753873399
2009-10-27 ,1.47677441877725
2009-10-28 ,-0.715968224433025
2009-10-29 ,-1.15849715584379
2009-10-30 ,-1.64366379752234
2009-11-02 ,0.939082373295028
2009-11-03 ,-0.314743851170983
2009-11-04 ,0.459682404750994
2009-11-05 ,0.376224553935615
2009-11-06 ,0.0733908161636941
2009-11-09 ,0.472356869530251
2009-11-10 ,-0.603626214121648
2009-11-11 ,0.172414162933277
2009-11-12 ,-0.102889278188008
2009-11-13 ,0.447134747648787
2009-11-16 ,-0.389085804310619
2009-11-17 ,0.338000575996223
2009-11-18 ,-0.283066328501416
2009-11-19 ,-0.263631646751129
2009-11-20 ,0.274315485256827
2009-11-23 ,-0.164032229011567
2009-11-24 ,-0.447159609040458
2009-11-25 ,0.235612867350974
2009-11-27 ,-0.00581945248311505
2009-11-30 ,0.689072140487906
2009-12-01 ,-1.64979276436244
2009-12-02 ,0.247366128637923
2009-12-03 ,0.392308816949332
2009-12-04 ,0.854735866299322
2009-12-07 ,0.472204881148132
2009-12-08 ,1.10851738270416
2009-12-09 ,0.259151220909969
2009-12-10 ,-0.0301832243747456
2009-12-11 ,0.115535074656574
2009-12-14 ,0.323165314816786
2009-12-15 ,0.197658728071374
2009-12-16 ,0.357546085837088
2009-12-17 ,0.447827671486538
2009-12-18 ,0.362783567693219
2009-12-21 ,-0.716499124963255
2009-12-22 ,0.444844194309357
2009-12-23 ,0.00079972019695453
2009-12-24 ,0.565438319155185
2009-12-28 ,-0.175970686419022
2009-12-29 ,-0.0956805464887063
2009-12-30 ,-0.130381240201031
2009-12-31 ,-0.0739229978263802
2010-01-04 ,-0.692787188050774
2010-01-05 ,-0.938707562888844
2010-01-06 ,-0.722495129224889
2010-01-07 ,-0.425972300756235
2010-01-08 ,-1.02373619743443
2010-01-11 ,0.144077737262506
2010-01-12 ,0.685244741357014
2010-01-13 ,0.00319442281335564
2010-01-14 ,0.0990951990530228
2010-01-15 ,-0.824493503642372
2010-01-19 ,0.221446319993803
2010-01-20 ,-0.036315663411949
2010-01-21 ,-0.265211064898353
2010-01-22 ,0.501083649406786
2010-01-25 ,0.50507203566441
2010-01-26 ,-0.119893074905782
2010-01-27 ,1.04889322604637
2010-01-28 ,-0.254010207392728
2010-01-29 ,0.35993895360263
2010-02-01 ,-0.692171790502109
2010-02-02 ,-0.273114875336681
2010-02-03 ,0.748981206121547
2010-02-04 ,-0.392220000593207
2010-02-05 ,0.411350033904465
2010-02-08 ,-0.244626587357919
2010-02-09 ,0.414127603212165
2010-02-10 ,0.182830870125389
2010-02-11 ,0.0184927561892436
2010-02-12 ,0.428481748229648
2010-02-16 ,0.370590307439531
2010-02-17 ,0.166516146347817
2010-02-18 ,0.102770158752598
2010-02-19 ,-0.0850819227304573
2010-02-22 ,-0.127467233117662
2010-02-23 ,0.317516437290602
2010-02-24 ,-0.0248750685135707
2010-02-25 ,0.0391980921791527
2010-02-26 ,0.298789497950288
2010-03-01 ,-0.195165090735151
