Date,Growth
2007-01-03 ,-2.84411112843346
2007-01-04 ,-1.45481402760556
2007-01-05 ,-1.20117490939489
2007-01-08 ,0.207839251063459
2007-01-09 ,0.405235764383315
2007-01-10 ,0.326369638130763
2007-01-11 ,1.09718402005499
2007-01-12 ,1.1170886120398
2007-01-16 ,-0.00637054560480883
2007-01-17 ,-0.0265611951322116
2007-01-18 ,-0.645464247001055
2007-01-19 ,0.294481908592926
2007-01-22 ,-1.02880188883488
2007-01-23 ,1.40420892953954
2007-01-24 ,1.08516634118398
2007-01-25 ,-1.13182623269481
2007-01-26 ,0.132114050970896
2007-01-29 ,0.496502680486911
2007-01-30 ,0.372379018571732
2007-01-31 ,0.807607760383712
2007-02-01 ,0.957762065603528
2007-02-02 ,-0.560859558704681
2007-02-05 ,-0.587460967301959
2007-02-06 ,-0.140312003119545
2007-02-07 ,0.311685487714396
2007-02-08 ,0.0552092661149348
2007-02-09 ,-1.25273561423898
2007-02-12 ,-0.492896977487052
2007-02-13 ,0.887846061171859
2007-02-14 ,0.758872488340637
2007-02-15 ,0.323339894879174
2007-02-16 ,0.293611859654915
2007-02-20 ,0.775033348750627
2007-02-21 ,0.237217774641754
2007-02-22 ,0.29216050469934
2007-02-23 ,-0.145407091471475
2007-02-26 ,-0.66187529185872
2007-02-27 ,-2.53976948440263
2007-02-28 ,1.09225905158269
2007-03-01 ,-0.494674554125455
2007-03-02 ,-2.33748385745054
2007-03-05 ,-1.12069793153085
2007-03-06 ,1.87843093676338
2007-03-07 ,0.96914629186183
2007-03-08 ,0.740038886059617
2007-03-09 ,0.307468962027931
2007-03-12 ,0.388889241087582
2007-03-13 ,-2.15465419790552
2007-03-14 ,0.191298031009263
2007-03-15 ,0.645868661843281
2007-03-16 ,0.331664249996476
2007-03-19 ,0.457442446625805
2007-03-20 ,0.997519017091703
2007-03-21 ,1.51094440488502
2007-03-22 ,-0.947099706786845
2007-03-23 ,0.0893898498265924
2007-03-26 ,-0.271202477701355
2007-03-27 ,-0.92745953357291
2007-03-28 ,0
2007-03-29 ,-0.671393480475128
2007-03-30 ,0.271107441029276
2007-04-02 ,0.317234080828948
2007-04-03 ,2.64760611211688
2007-04-04 ,0.76520872461545
2007-04-05 ,0.26830878393812
2007-04-09 ,0.515073386603627
2007-04-10 ,0.170337824589284
2007-04-11 ,-0.747168665961905
2007-04-12 ,0.893928651318968
2007-04-13 ,0.707505955884305
2007-04-16 ,1.01657622771639
2007-04-17 ,-0.291006419931568
2007-04-18 ,0.0866128849670838
2007-04-19 ,-0.19546331271324
2007-04-20 ,0.927398375009818
2007-04-23 ,0.525933997460318
2007-04-24 ,-0.244287513734707
2007-04-25 ,1.36124319193801
2007-04-26 ,-0.906653380485022
2007-04-27 ,0.540955692969557
2007-04-30 ,-1.20399745077605
2007-05-01 ,0.222920576343867
2007-05-02 ,2.20890073852197
2007-05-03 ,1.16563172225254
2007-05-04 ,0.415987878939334
2007-05-07 ,0.0252320562785209
2007-05-08 ,0.415897278186653
2007-05-09 ,0.980266143291692
2007-05-10 ,-1.6851355696635
2007-05-11 ,1.40982135658237
2007-05-14 ,-0.343713219398279
2007-05-15 ,-0.33553603845644
2007-05-16 ,0.856400192470415
2007-05-17 ,0.44562945704794
2007-05-18 ,0.453303912355498
2007-05-21 ,0.269030577856203
2007-05-22 ,-0.383321117273325
2007-05-23 ,0.0474820408586937
2007-05-24 ,-2.23937455196453
2007-05-25 ,1.25029120510894
2007-05-29 ,0.251347996602157
2007-05-30 ,1.13331138081927
2007-05-31 ,-0.0240450453782983
2007-06-01 ,1.18976907451401
2007-06-04 ,1.09309243154698
2007-06-05 ,-0.588923273068785
2007-06-06 ,0
2007-06-07 ,-5.93164388892903
2007-06-08 ,2.05843499456364
2007-06-11 ,-0.542844034637217
2007-06-12 ,-1.46872815467631
2007-06-13 ,2.50468251278953
2007-06-14 ,1.4873716986786
2007-06-15 ,2.96844598407339
2007-06-18 ,0.364637277182714
2007-06-19 ,0.497105556395725
2007-06-20 ,-2.64230288589108
2007-06-21 ,2.04425007612867
2007-06-22 ,-0.825705765596154
2007-06-25 ,-1.25527677863685
2007-06-26 ,-1.89434637516904
2007-06-27 ,1.52417825333482
2007-06-28 ,0.179411302892114
2007-06-29 ,1.05439023142464
2007-07-02 ,0
2007-07-03 ,1.1746891008222
2007-07-05 ,0.916733490296004
2007-07-06 ,0.981970636004776
2007-07-09 ,0
2007-07-10 ,-1.78973225784753
2007-07-11 ,-0.697251714105747
2007-07-12 ,3.70077570569403
2007-07-13 ,0.71440914265965
2007-07-16 ,0
2007-07-17 ,0.379594628956671
2007-07-18 ,-0.775422150974177
2007-07-19 ,1.60241546047108
2007-07-20 ,-1.30576775963858
2007-07-23 ,0.427074168825826
2007-07-24 ,-3.43747104079842
2007-07-25 ,0.723761921043893
2007-07-26 ,-2.9484470974505
2007-07-27 ,-2.99091716922325
2007-07-30 ,3.35894400759312
2007-07-31 ,-2.03095268358576
2007-08-01 ,-1.86910372758076
2007-08-02 ,0.635358018652667
2007-08-03 ,-3.0328507734619
2007-08-06 ,0.562400436637578
2007-08-07 ,0.442148287855833
2007-08-08 ,1.91461720973188
2007-08-09 ,-2.35909103842319
2007-08-10 ,0.778471471464426
2007-08-13 ,0.400832521150545
2007-08-14 ,-2.07903034508989
2007-08-15 ,-3.55634823517096
2007-08-16 ,-1.65360513126199
2007-08-17 ,2.4288245592498
2007-08-20 ,1.30805800826914
2007-08-21 ,-0.630681967813769
2007-08-22 ,1.60966108744961
2007-08-23 ,-0.186047776206507
