Date,HMM
2018-04-23 ,-0.00993062198878866
2018-04-24 ,-0.232686797891666
2018-04-25 ,0.0752588439603136
2018-04-26 ,0.257023159120597
2018-04-27 ,0.0862438313949471
2018-04-30 ,-0.0911300334075196
2018-05-01 ,0.59379612122967
2018-05-02 ,-1.53971891929674
2018-05-03 ,-0.388594197288117
2018-05-04 ,2.05566033267979
2018-05-07 ,-0.0216021713288017
2018-05-08 ,0.265709552829806
2018-05-09 ,1.77761671883687
2018-05-10 ,1.37743014200876
2018-05-11 ,0.0144981007483469
2018-05-14 ,0.208910573086437
2018-05-15 ,-0.471497762264838
2018-05-16 ,1.09709428671119
2018-05-17 ,0.502526179783571
2018-05-18 ,-0.603417133840964
2018-05-21 ,0.726319931684871
2018-05-22 ,-0.781761755873965
2018-05-23 ,-0.163928584450937
2018-05-24 ,-0.333688461954257
2018-05-25 ,-1.63956683846288
2018-05-29 ,-1.6443010091185
2018-05-30 ,2.76566877408032
2018-05-31 ,-0.858513112709923
2018-06-01 ,2.77473703022889
2018-06-04 ,0.580127331497821
2018-06-05 ,-0.207495378755448
2018-06-06 ,1.36257805705109
2018-06-07 ,-0.277928620754281
2018-06-08 ,0.15152147221637
2018-06-11 ,0.484527334279977
2018-06-12 ,0.47466196734784
2018-06-13 ,-0.330251165157911
2018-06-14 ,0.301508434722674
2018-06-15 ,-0.598187269804244
2018-06-18 ,-0.201764030969086
2018-06-19 ,-1.37207295595141
2018-06-20 ,0.764145531966233
2018-06-21 ,-1.04748297682006
2018-06-22 ,0.967309079374031
2018-06-25 ,-3.63331273314795
2018-06-26 ,1.23280881419741
2018-06-27 ,-0.981399713572739
2018-06-28 ,0.575412070358295
2018-06-29 ,0.915968771317079
2018-07-02 ,2.22367717065733
2018-07-03 ,0.233353810103383
2018-07-05 ,0.954336080283695
2018-07-06 ,1.16793034816589
2018-07-09 ,0.483437896308376
2018-07-10 ,0.986767790812007
2018-07-11 ,-1.15830886234163
2018-07-12 ,1.13493997953583
2018-07-13 ,0.0821460188293934
2018-07-16 ,-1.20588698515754
2018-07-17 ,0.70014846130865
2018-07-18 ,0.273990002631875
2018-07-19 ,0.405199726450387
2018-07-20 ,-0.540537846103796
2018-07-23 ,-0.00228741201500486
2018-07-24 ,-1.80241224649345
2018-07-25 ,1.48617236876302
2018-07-26 ,1.19334853153468
2018-07-27 ,-1.61891032489187
2018-07-30 ,-0.641542161504473
2018-07-31 ,1.45822543353987
2018-08-01 ,3.74815864899168
2018-08-02 ,0.403264251707393
2018-08-03 ,0.682414171149056
2018-08-06 ,0.682306205786352
2018-08-07 ,0.405912114105048
2018-08-08 ,-0.307519993373277
2018-08-09 ,-0.481323924363362
2018-08-10 ,-1.16834096587565
2018-08-13 ,-1.26232086650178
2018-08-14 ,1.28840487530352
2018-08-15 ,-1.73189622061588
2018-08-16 ,1.16987587892815
2018-08-17 ,0.519766327819194
2018-08-20 ,1.16875112779072
2018-08-21 ,1.07506748640597
2018-08-22 ,-0.0295902060287258
2018-08-23 ,-0.29038807407506
2018-08-24 ,0.577407002242181
2018-08-27 ,1.14097015900141
2018-08-28 ,-0.227759813824856
2018-08-29 ,1.03520504057765
2018-08-30 ,-1.14629156077118
2018-08-31 ,0.506899979581557
2018-09-04 ,2.39025544843382
2018-09-05 ,-0.811293586855654
2018-09-06 ,-0.189062670226943
2018-09-07 ,-0.0760388398497941
2018-09-10 ,0.8089701132669
2018-09-11 ,0.165268212345151
2018-09-12 ,1.35680665896835
2018-09-13 ,0.18197111614734
2018-09-14 ,-0.171461319942197
2018-09-17 ,-0.0525860129932395
2018-09-18 ,1.05413171655421
2018-09-19 ,-0.32351749146729
2018-09-20 ,1.02167313111668
2018-09-21 ,0.63742003726992
2018-09-24 ,-0.862643484149814
2018-09-25 ,-0.292641882400066
2018-09-26 ,0.14631290190387
2018-09-27 ,0.386246112655471
2018-09-28 ,0.393633311197148
2018-10-01 ,2.86618484914408
2018-10-02 ,-0.0628092477799004
2018-10-03 ,0.361649984388167
2018-10-04 ,-1.0603751965127
2018-10-05 ,-0.749410722287056
2018-10-08 ,0.617018401618154
2018-10-09 ,0.677551195742521
2018-10-10 ,-6.01592949163205
2018-10-11 ,-0.476157451635387
2018-10-12 ,0.522751096737494
2018-10-15 ,-0.071744545642761
2018-10-16 ,0.653581401064484
2018-10-17 ,0.0550418020828605
2018-10-18 ,-0.483113192644179
2018-10-19 ,-0.0361919479188662
2018-10-22 ,0.0718191258115501
2018-10-23 ,-0.266775892260733
2018-10-24 ,-0.749896419763913
2018-10-25 ,0.618440521034247
2018-10-26 ,-0.0369094556818249
2018-10-29 ,-0.0691035105162446
2018-10-30 ,0.747423552669114
2018-10-31 ,0.46999707476983
2018-11-01 ,2.78000173646122
2018-11-02 ,-0.664580270338682
2018-11-05 ,0.869638958309631
2018-11-06 ,0.14316966560806
2018-11-07 ,2.6022093020714
2018-11-08 ,-0.24906604822561
2018-11-09 ,0.146778650844172
2018-11-12 ,-0.103419412099655
2018-11-13 ,0.438501922450898
2018-11-14 ,-0.276217009773173
2018-11-15 ,0.0711282899729678
2018-11-16 ,0.268664423811691
2018-11-19 ,-0.335952667639671
2018-11-20 ,-1.10997632326528
2018-11-21 ,0.289791121514899
2018-11-23 ,0.0551382180398831
2018-11-26 ,0.272583047220759
2018-11-27 ,0.0771539232567671
2018-11-28 ,0.735515701600564
2018-11-29 ,0.0651348158883418
2018-11-30 ,0.200367247310282
2018-12-03 ,3.44628355855372
2018-12-04 ,-4.63287884496847
2018-12-06 ,-0.325725484708103
2018-12-07 ,-0.507756977435119
2018-12-10 ,-0.500377939016955
2018-12-11 ,0.145483722024638
2018-12-12 ,0.200513981223857
2018-12-13 ,-0.295253930271831
2018-12-14 ,-0.363450879262569
2018-12-17 ,-0.118193724409043
2018-12-18 ,0.14217460983402
2018-12-19 ,-0.678561809649318
2018-12-20 ,-0.570217645211039
2018-12-21 ,-0.552499234142918
2018-12-24 ,-0.714269461097207
2018-12-26 ,1.06613560892261
2018-12-27 ,0.198234371196313
2018-12-28 ,-0.0410505715640167
2018-12-31 ,0.270279324515306
2019-01-02 ,-2.48663899145523
2019-01-03 ,-3.3578109373523
2019-01-04 ,0.400447906154511
2019-01-07 ,0.421308706166353
2019-01-08 ,0.220112119500518
2019-01-09 ,0.142911632443648
2019-01-10 ,0.378918177980998
2019-01-11 ,0.118697657744212
2019-01-14 ,-0.459514298256968
2019-01-15 ,0.0635308920324019
2019-01-16 ,-0.0800286471920465
2019-01-17 ,0.0561629083372788
2019-01-18 ,0.431903821773673
2019-01-22 ,-0.529347543347577
2019-01-23 ,-0.0156665796597055
2019-01-24 ,0.536813412622261
2019-01-25 ,0.594991017636097
2019-01-28 ,-0.0497373625961653
2019-01-29 ,0.128458089225562
2019-01-30 ,0.431934266403311
2019-01-31 ,0.254339149209246
2019-02-01 ,5.72365250943359
2019-02-04 ,1.09065498938729
2019-02-05 ,0.437768243754676
2019-02-06 ,-0.290354771658544
2019-02-07 ,-2.13826041798842
2019-02-08 ,0.0399307574779729
2019-02-11 ,0.732292908181056
2019-02-12 ,2.25071777647643
2019-02-13 ,0.652058638853092
2019-02-14 ,-0.000516887390766069
2019-02-15 ,1.29946944598941
2019-02-19 ,0.445413974625115
2019-02-20 ,0.44742172364686
2019-02-21 ,-1.06809163576395
2019-02-22 ,1.27523273436372
2019-02-25 ,-0.00861443647132068
2019-02-26 ,-0.183728498383765
2019-02-27 ,0.0669887105315403
2019-02-28 ,-1.19513817978281
2019-03-01 ,4.08268407441413
2019-03-04 ,-0.635136751759216
2019-03-05 ,-0.192747088763038
2019-03-06 ,-2.41877772750758
2019-03-07 ,-1.72961042385461
2019-03-08 ,-0.974101157306961
2019-03-11 ,2.64684420200218
2019-03-12 ,0.750445745606847
2019-03-13 ,1.59420568690192
2019-03-14 ,-0.102492097680669
2019-03-15 ,0.921687130258645
2019-03-18 ,0.818905265477521
2019-03-19 ,-0.0940807099832359
2019-03-20 ,-0.413985824180166
2019-03-21 ,2.50983041214038
2019-03-22 ,-3.6853420993396
2019-03-25 ,0.28234701199698
2019-03-26 ,0.124464724376904
2019-03-27 ,0.0613003553856113
2019-03-28 ,0.160023230827142
2019-03-29 ,0.206854110261758
2019-04-01 ,2.88066818088286
2019-04-02 ,0.159271095541016
2019-04-03 ,0.396120533068322
2019-04-04 ,0.125061153008522
2019-04-05 ,1.17975960010499
2019-04-08 ,-0.166815778460487
2019-04-09 ,-0.910572557637019
2019-04-10 ,0.580757994019872
2019-04-11 ,0.283231049301125
2019-04-12 ,1.24446173889733
2019-04-15 ,-0.1164331367217
2019-04-16 ,0.387023527066758
2019-04-17 ,0.0771429437775192
2019-04-18 ,0.60786209227023
2019-04-22 ,1.18282604532666
2019-04-23 ,1.57346653441239
2019-04-24 ,0.165465100039871
2019-04-25 ,-1.1425070739127
2019-04-26 ,0.434104661589436
2019-04-29 ,-0.408562706483222
2019-04-30 ,0.87459759218615
2019-05-01 ,4.80426584297114
2019-05-02 ,0.0392116999811715
2019-05-03 ,1.80542899933739
2019-05-06 ,-1.10356544097749
2019-05-07 ,-2.33958338507231
2019-05-08 ,-0.391693015488148
2019-05-09 ,-0.670925640686124
2019-05-10 ,0.720749071738931
2019-05-13 ,-4.91439754194267
2019-05-14 ,0.00826670809287263
2019-05-15 ,0.218880540457269
2019-05-16 ,0.119737080800537
2019-05-17 ,-0.347432941427215
2019-05-20 ,-0.539744035086181
2019-05-21 ,0.351082953655963
2019-05-22 ,-0.279934925123232
2019-05-23 ,-0.395965968319184
2019-05-24 ,-0.0828827189036982
2019-05-28 ,-0.146569068657217
2019-05-29 ,0.148368019959243
2019-05-30 ,0.102187295698496
2019-05-31 ,-0.212410139481844
2019-06-03 ,3.77738244005848
2019-06-04 ,2.92647257828645
2019-06-05 ,0.38491773277703
2019-06-06 ,0.117586375706568
2019-06-07 ,0.18782638560548
2019-06-10 ,-0.0225038373435754
2019-06-11 ,-0.0842238903474876
2019-06-12 ,0.0966391160598213
2019-06-13 ,-0.0945514819148533
2019-06-14 ,0.0987041416008499
2019-06-17 ,0.0494958453360307
2019-06-18 ,-0.0224594666402035
2019-06-19 ,0.207295771272282
2019-06-20 ,0.0221812719843698
2019-06-21 ,-0.0257870757262609
2019-06-24 ,-0.0138178541357028
2019-06-25 ,-0.146898006500536
2019-06-26 ,-0.241638907159136
2019-06-27 ,0.0762361704801292
2019-06-28 ,0.12859173410297
2019-07-01 ,8.13946396635288
2019-07-02 ,-0.0486324074831005
2019-07-03 ,1.02784427679122
2019-07-05 ,-0.244382327705371
2019-07-08 ,-0.699465984791156
2019-07-09 ,0.139885854336623
2019-07-10 ,0.566476481780325
2019-07-11 ,0.714597259530186
2019-07-12 ,1.2353136829321
2019-07-15 ,-0.0105866396451604
2019-07-16 ,-0.655491969407596
2019-07-17 ,-1.28488232549655
2019-07-18 ,0.92879591840738
2019-07-19 ,-0.642706159287054
2019-07-22 ,1.2814171641846
2019-07-23 ,2.08867474916848
2019-07-24 ,0.702958696080643
2019-07-25 ,-1.2556580407829
2019-07-26 ,0.970220003755231
2019-07-29 ,-0.442934568479266
2019-07-30 ,0.189326149475794
2019-07-31 ,-1.89077212595628
2019-08-01 ,1.27879136093724
2019-08-02 ,-1.42700570612545
2019-08-05 ,-5.33860774109144
2019-08-06 ,0.00336836457262865
2019-08-07 ,0.349194379852723
2019-08-08 ,0.411389586983777
2019-08-09 ,-0.195134132703112
2019-08-12 ,-0.140005794462302
2019-08-13 ,0.301360896866215
2019-08-14 ,-0.396590652277407
2019-08-15 ,0.0951783302099271
2019-08-16 ,0.0594581039162488
2019-08-19 ,0.305397279710613
2019-08-20 ,0.00250248087115659
2019-08-21 ,0.213080060432033
2019-08-22 ,0.0376759494147377
2019-08-23 ,-0.624259980576743
2019-08-26 ,-0.0117232780183486
2019-08-27 ,-0.190390525920209
2019-08-28 ,0.227766195857519
2019-08-29 ,0.199351629065457
2019-08-30 ,-0.129725770975755
2019-09-03 ,4.31970660809071
2019-09-04 ,1.16080089473393
2019-09-05 ,0.75193948282198
2019-09-06 ,0.242432955309557
2019-09-09 ,-1.60740147062367
2019-09-10 ,-1.70896406745313
2019-09-11 ,0.701111995609344
2019-09-12 ,0.67784840236264
2019-09-13 ,-0.703917521478755
2019-09-16 ,-0.505720910215244
2019-09-17 ,1.8271322825926
2019-09-18 ,0.192812698495253
2019-09-19 ,0.279927736243959
2019-09-20 ,-0.849863169116819
2019-09-23 ,0.147957000631874
2019-09-24 ,-0.493900167442248
2019-09-25 ,0.603173428876336
2019-09-26 ,0.377462324577308
2019-09-27 ,-1.44768010964459
2019-09-30 ,0.586977656841318
2019-10-01 ,1.64033624069122
2019-10-02 ,-3.26944079087051
2019-10-03 ,-0.415694622725685
2019-10-04 ,0.0782933941796548
2019-10-07 ,-0.0675975463881719
2019-10-08 ,-0.124556024763904
2019-10-09 ,-0.0492342607327596
2019-10-10 ,-0.132271753286575
2019-10-11 ,0.332014900215494
2019-10-14 ,-0.158335124938477
2019-10-15 ,0.0527195259030153
2019-10-16 ,-0.0770651644519358
2019-10-17 ,0.0578385244189459
2019-10-18 ,-0.208789940365995
2019-10-21 ,0.250058929626319
2019-10-22 ,-0.0628737630997729
2019-10-23 ,-0.0482968098863291
2019-10-24 ,0.278073325740565
2019-10-25 ,0.109951908689654
2019-10-28 ,0.234609209661563
2019-10-29 ,-0.288844070592735
2019-10-30 ,-0.00790930141624768
2019-10-31 ,-0.192704082397687
2019-11-01 ,4.17416537789133
2019-11-04 ,0.796075474509003
2019-11-05 ,-0.278272154400213
2019-11-06 ,-0.118552893875976
2019-11-07 ,1.19429282955672
2019-11-08 ,0.496168547509445
2019-11-11 ,-0.538278063358617
2019-11-12 ,-0.362163026754915
2019-11-13 ,-0.611760836507902
2019-11-14 ,-0.0379160091562416
2019-11-15 ,1.51945348217374
2019-11-18 ,0.0964139992505935
2019-11-19 ,0.0795127502258949
2019-11-20 ,-0.911922502117033
2019-11-21 ,-0.488102613944388
2019-11-22 ,0.439077730951093
2019-11-25 ,1.95616131779435
2019-11-26 ,-0.345430806061174
2019-11-27 ,0.703291705371534
2019-11-29 ,-0.791165273965329
2019-12-02 ,6.20837899017978
2019-12-03 ,-1.75827241764588
2019-12-04 ,1.01882412858127
2019-12-05 ,0.0672963923482567
2019-12-06 ,1.92448829171886
2019-12-09 ,0.148570274946886
2019-12-10 ,0.151422432827423
2019-12-11 ,1.03633160675484
2019-12-12 ,2.25172791752589
2019-12-13 ,-0.572831441741738
2019-12-16 ,0.657757160573046
2019-12-17 ,-0.0818370133624821
2019-12-18 ,0.0447553860713319
2019-12-19 ,0.894242891218568
2019-12-20 ,0.326828459582459
2019-12-23 ,0.100053895243341
2019-12-24 ,0.28615594140196
2019-12-26 ,0.419779581991938
2019-12-27 ,-0.391683287826252
2019-12-30 ,-0.594864066462875
2019-12-31 ,0.407581124561563
2020-01-02 ,6.371258167141
2020-01-03 ,-1.22181540067997
2020-01-06 ,0.207637467656944
2020-01-07 ,-0.0879324561758649
2020-01-08 ,0.184378950697462
2020-01-09 ,0.668115769909338
2020-01-10 ,-0.462634075163475
2020-01-13 ,1.63372201119054
2020-01-14 ,0.0663229863501447
2020-01-15 ,-0.0393195451807957
2020-01-16 ,1.49404252461355
2020-01-17 ,0.606567997785302
2020-01-21 ,-1.64099007632375
2020-01-22 ,-0.383808941869898
2020-01-23 ,0.170484527863249
2020-01-24 ,-2.141364080232
2020-01-27 ,-3.90145776889426
2020-01-28 ,0.289554112168654
2020-01-29 ,-0.536662188512301
2020-01-30 ,0.186590723750294
2020-01-31 ,-0.680855932256541
2020-02-03 ,1.80580983810488
2020-02-04 ,0.470168182474503
2020-02-05 ,0.0660962980112425
2020-02-06 ,-0.0279975272548422
2020-02-07 ,0.168884260639316
2020-02-10 ,0.362203104872383
2020-02-11 ,0.167108774610573
2020-02-12 ,0.0270323241869137
2020-02-13 ,-0.0118671052668315
2020-02-14 ,0.0698898596673328
2020-02-18 ,-0.122572456193325
2020-02-19 ,0.131737643910278
2020-02-20 ,-0.302997838063872
2020-02-21 ,-0.285864444694298
2020-02-24 ,-0.820809781001662
2020-02-25 ,-0.536807820116823
2020-02-26 ,-0.0612739822524116
2020-02-27 ,-0.673422076301424
2020-02-28 ,-0.441137063076287
2020-03-02 ,2.34149222065163
2020-03-03 ,1.09852558121683
2020-03-04 ,-0.2662565952939
2020-03-05 ,2.37092088937376
2020-03-06 ,0.878003742903847
2020-03-09 ,5.35329242363643
2020-03-10 ,-1.41945662753055
2020-03-11 ,1.29672063867261
2020-03-12 ,2.88991056678655
2020-03-13 ,-3.13073314769893
2020-03-16 ,2.05755175327059
2020-03-17 ,0.761151063972119
2020-03-18 ,1.37946230934954
2020-03-19 ,0.263975490157554
2020-03-20 ,0.321103187795591
2020-03-23 ,5.09001942447214
2020-03-24 ,-3.92469235328649
2020-03-25 ,-3.11153152545017
2020-03-26 ,-2.20846357547314
2020-03-27 ,2.08375820329906
2020-03-30 ,-0.0723804331458539
2020-03-31 ,0.219895252142287
2020-04-01 ,7.39309281353592
