Date,Growth
2018-04-23 ,0.409350304329864
2018-04-24 ,-1.36224238837116
2018-04-25 ,0.252450395970131
2018-04-26 ,2.17898202894515
2018-04-27 ,-0.220643246724503
2018-04-30 ,-0.968864553117357
2018-05-01 ,0.991435887717261
2018-05-02 ,-1.51994162330994
2018-05-03 ,-0.357021778647152
2018-05-04 ,2.06307061484037
2018-05-07 ,-0.0401723258409182
2018-05-08 ,0.265419946381187
2018-05-09 ,1.78582364378351
2018-05-10 ,1.41705250461639
2018-05-11 ,0.0321788554208643
2018-05-14 ,0.232455291136436
2018-05-15 ,-0.474360464301182
2018-05-16 ,1.11336267744429
2018-05-17 ,0.49578146798198
2018-05-18 ,-0.629063785045594
2018-05-21 ,0.722895403764636
2018-05-22 ,-0.791437052557606
2018-05-23 ,-0.161682791775305
2018-05-24 ,0.0941622652566627
2018-05-25 ,-1.40476807408032
2018-05-29 ,-1.7727932816215
2018-05-30 ,2.76362877010677
2018-05-31 ,-0.549347539657553
2018-06-01 ,2.73299299053825
2018-06-04 ,0.570244036201302
2018-06-05 ,-0.204834492934685
2018-06-06 ,1.36017579191348
2018-06-07 ,-0.284250466368765
2018-06-08 ,0.152988323409344
2018-06-11 ,0.481736639160212
2018-06-12 ,0.475213459360552
2018-06-13 ,-0.330920980986241
2018-06-14 ,0.295886728312631
2018-06-15 ,-0.603729903347111
2018-06-18 ,-0.199453919456068
2018-06-19 ,-1.37004626980885
2018-06-20 ,0.764447167899623
2018-06-21 ,-1.66050863133847
2018-06-22 ,0.61021048775273
2018-06-25 ,-3.54559164518314
2018-06-26 ,0.512263373389795
2018-06-27 ,-1.70970860835829
2018-06-28 ,0.64089425672124
2018-06-29 ,0.708700080715696
2018-07-02 ,1.01971163617624
2018-07-03 ,0.267124703100121
2018-07-05 ,0.906232756008547
2018-07-06 ,1.14805643301368
2018-07-09 ,0.509762300678506
2018-07-10 ,1.0186587122344
2018-07-11 ,-1.20926525159243
2018-07-12 ,1.10257555392451
2018-07-13 ,0.0584470497667025
2018-07-16 ,-1.18861037114255
2018-07-17 ,0.740351578089107
2018-07-18 ,0.20348167225172
2018-07-19 ,0.407299325879731
2018-07-20 ,-0.48574604155799
2018-07-23 ,-0.0240379589683676
2018-07-24 ,-0.155450616286309
2018-07-25 ,2.01940775427614
2018-07-26 ,0.883222559548328
2018-07-27 ,-1.41127633440225
2018-07-30 ,-0.609979380237474
2018-07-31 ,1.01844676153432
2018-08-01 ,2.79018314090416
2018-08-02 ,0.441278177272407
2018-08-03 ,0.739160695785842
2018-08-06 ,0.645937773689125
2018-08-07 ,0.375963432582944
2018-08-08 ,-0.275241123952123
2018-08-09 ,-0.514787682751967
2018-08-10 ,-1.12447356983633
2018-08-13 ,-1.23872106739105
2018-08-14 ,1.17754018877827
2018-08-15 ,-1.64403316381097
2018-08-16 ,1.17092405360645
2018-08-17 ,0.511631205993415
2018-08-20 ,1.13962679926776
2018-08-21 ,1.05933430606811
2018-08-22 ,0.0921631590932303
2018-08-23 ,-0.260962147406788
2018-08-24 ,0.517202649061542
2018-08-27 ,1.06819455790479
2018-08-28 ,-0.221447961100766
2018-08-29 ,1.00324384418512
2018-08-30 ,-1.06936388173127
2018-08-31 ,0.537760663704579
2018-09-04 ,2.51311508514587
2018-09-05 ,-0.816125856362723
2018-09-06 ,-0.190734522319428
2018-09-07 ,-0.0752948579759244
2018-09-10 ,0.809812100994261
2018-09-11 ,0.164640551458492
2018-09-12 ,0.0825992126518472
2018-09-13 ,0.0920804198589767
2018-09-14 ,0.0879216031729292
2018-09-17 ,-0.665926722353841
2018-09-18 ,1.07566752388248
2018-09-19 ,-0.197478404812342
2018-09-20 ,0.817995035656078
2018-09-21 ,0.940749227219205
2018-09-24 ,-1.21253960335185
2018-09-25 ,-0.404382948165949
2018-09-26 ,0.177267637568245
2018-09-27 ,0.508692669134555
2018-09-28 ,0.654114437539653
2018-10-01 ,2.79435195785367
2018-10-02 ,-0.0591457441679372
2018-10-03 ,0.366420794654036
2018-10-04 ,-1.05675480345555
2018-10-05 ,-0.750595978068498
2018-10-08 ,0.615501545307827
2018-10-09 ,0.687054747403717
2018-10-10 ,-6.01650534189507
2018-10-11 ,-3.25442860044147
2018-10-12 ,2.88736240514504
2018-10-15 ,-0.590993496603986
2018-10-16 ,3.22504185747202
2018-10-17 ,-0.0829489642745761
2018-10-18 ,-2.35676755667172
2018-10-19 ,-0.85369596507356
2018-10-22 ,-0.132562868371755
2018-10-23 ,-1.55120533854539
2018-10-24 ,-5.32520448139234
2018-10-25 ,3.20306670636259
2018-10-26 ,-1.39217843313969
2018-10-29 ,-1.50274545714104
2018-10-30 ,3.15573175713931
2018-10-31 ,1.48158235010071
2018-11-01 ,1.85792173350316
2018-11-02 ,-0.675875904881936
2018-11-05 ,0.889724445822678
2018-11-06 ,0.138272017163581
2018-11-07 ,2.63133260432414
2018-11-08 ,-0.0760267361963469
2018-11-09 ,-1.00420522684721
2018-11-12 ,-2.1986654027716
2018-11-13 ,-0.0328220954158029
2018-11-14 ,-0.914158184262493
2018-11-15 ,0.740369536527925
2018-11-16 ,0.263949479731041
2018-11-19 ,-1.68944338472918
2018-11-20 ,-2.89194093004373
2018-11-21 ,0.458219608129171
2018-11-23 ,-0.491793367765128
2018-11-26 ,1.63341023922196
2018-11-27 ,0.644456124718196
2018-11-28 ,3.17341869576237
2018-11-29 ,-0.116255484150349
2018-11-30 ,1.26272985256105
2018-12-03 ,1.24594488443096
2018-12-04 ,-4.67960632532495
2018-12-06 ,0.570419876421607
2018-12-07 ,-3.93395942760047
2018-12-10 ,0.379386031334134
2018-12-11 ,0.363388788184977
2018-12-12 ,1.23449018575861
2018-12-13 ,0.0490329462905643
2018-12-14 ,-3.25819211979902
2018-12-17 ,-3.89632116137935
2018-12-18 ,0.275545331739548
2018-12-19 ,-3.1365755030199
2018-12-20 ,-2.76729626162921
2018-12-21 ,-3.15837666817765
2018-12-24 ,-5.42740458613272
2018-12-26 ,8.65501220143939
2018-12-27 ,1.49414653986461
2018-12-28 ,0.0678402537068405
2018-12-31 ,1.95300128737709
2019-01-02 ,-3.78454062281841
2019-01-03 ,-3.42514143518774
2019-01-04 ,4.88295406346219
2019-01-07 ,2.14175811803871
2019-01-08 ,1.32577937693733
2019-01-09 ,0.106562326523184
2019-01-10 ,1.04985603234411
2019-01-11 ,-0.0675100018479373
2019-01-14 ,-1.51664211997983
2019-01-15 ,1.48763569773895
2019-01-16 ,0.335583395521055
2019-01-17 ,1.23245563092142
2019-01-18 ,1.6620287224573
2019-01-22 ,-1.20833838371494
2019-01-23 ,0.0276554274732042
2019-01-24 ,0.265122866299565
2019-01-25 ,1.22365533618681
2019-01-28 ,-0.649010631135992
2019-01-29 ,0.434088757037071
2019-01-30 ,1.72851664072974
2019-01-31 ,1.93192386608248
2019-02-01 ,3.00350704924253
2019-02-04 ,1.06074666376375
2019-02-05 ,0.444125734207478
2019-02-06 ,-0.297816369402151
2019-02-07 ,-2.18430807328238
2019-02-08 ,0.00417997281410972
2019-02-11 ,0.746202134492642
2019-02-12 ,2.28225446974491
2019-02-13 ,0.630822873948868
2019-02-14 ,-0.0375513088719975
2019-02-15 ,1.29779931395726
2019-02-19 ,0.453701965574247
2019-02-20 ,0.491254212375464
2019-02-21 ,-1.10963480094762
2019-02-22 ,1.26207642733797
2019-02-25 ,0.00330259937139201
2019-02-26 ,-0.159845326243366
2019-02-27 ,0.127955474381205
2019-02-28 ,-1.21735658597871
2019-03-01 ,3.6958586376293
2019-03-04 ,-0.602207246961538
2019-03-05 ,-0.17730711128074
2019-03-06 ,-1.37317443081029
2019-03-07 ,-1.39579099495914
2019-03-08 ,-1.07591423787847
2019-03-11 ,2.40538287709045
2019-03-12 ,0.616983433622727
2019-03-13 ,1.40720221692531
2019-03-14 ,-0.111941061932721
2019-03-15 ,0.707764403764927
2019-03-18 ,0.771274984484499
2019-03-19 ,0.378100116460115
2019-03-20 ,-0.114443767188359
2019-03-21 ,2.32688616735687
2019-03-22 ,-3.55295146155689
2019-03-25 ,0.0626873164523747
2019-03-26 ,1.63272580406674
2019-03-27 ,-0.592553667438498
2019-03-28 ,0.685688061597111
2019-03-29 ,1.14533901885095
2019-04-01 ,1.41766535838876
2019-04-02 ,0.157005470644152
2019-04-03 ,0.386474394373065
2019-04-04 ,0.121484547387463
2019-04-05 ,1.19394464883568
2019-04-08 ,-0.178936769629711
2019-04-09 ,-0.916911083738869
2019-04-10 ,0.575418936853397
2019-04-11 ,0.276810730044291
2019-04-12 ,1.26859223662799
2019-04-15 ,-0.123184514611649
2019-04-16 ,0.370555902179024
2019-04-17 ,0.0834609061102646
2019-04-18 ,0.613105042913345
2019-04-22 ,0.0635601040547681
2019-04-23 ,1.58656153146264
2019-04-24 ,0.174496245627787
2019-04-25 ,-0.960357603725578
2019-04-26 ,0.62516139887551
2019-04-29 ,-0.402649708953283
2019-04-30 ,0.776129306324065
2019-05-01 ,1.57864714499294
2019-05-02 ,0.00988161541488408
2019-05-03 ,1.81120014730297
2019-05-06 ,-1.10149121850377
2019-05-07 ,-2.30238856415832
2019-05-08 ,-0.384453552458124
2019-05-09 ,-0.671771038413383
2019-05-10 ,0.732994037563965
2019-05-13 ,-4.78981067433468
2019-05-14 ,2.53476985809768
2019-05-15 ,1.34555796511915
2019-05-16 ,1.31968616724128
2019-05-17 ,-1.20042987540104
2019-05-20 ,-1.72151256795479
2019-05-21 ,1.97496878390801
2019-05-22 ,-2.32333055962235
2019-05-23 ,-2.86240131563287
2019-05-24 ,-0.399948990349084
2019-05-28 ,-1.67150867799473
2019-05-29 ,-0.814043200772428
2019-05-30 ,0.975752414340938
2019-05-31 ,-2.44806127911432
2019-06-03 ,3.66102314627355
2019-06-04 ,2.94423535752144
2019-06-05 ,1.7317560688178
2019-06-06 ,1.24183322198383
2019-06-07 ,1.41809895985283
2019-06-10 ,0.021268018355036
2019-06-11 ,-0.390244029990651
2019-06-12 ,0.788284068255229
2019-06-13 ,0.427983039327232
2019-06-14 ,0.110257321246099
2019-06-17 ,-0.231795622870899
2019-06-18 ,0.995395444708669
2019-06-19 ,1.11186084027309
2019-06-20 ,1.2722788900388
2019-06-21 ,-0.653465696726224
2019-06-24 ,0.22332156055472
2019-06-25 ,-1.23749741330275
2019-06-26 ,-1.1066132496945
2019-06-27 ,0.707234234199785
2019-06-28 ,0.792596252218258
2019-07-01 ,7.60139533418952
2019-07-02 ,0.0086306699149654
2019-07-03 ,1.02370265077998
2019-07-05 ,-0.232837274484455
2019-07-08 ,-0.671895421720701
2019-07-09 ,0.172336693442229
2019-07-10 ,0.587071976432496
2019-07-11 ,0.704901802655088
2019-07-12 ,1.16788873880011
2019-07-15 ,0.021779799368561
2019-07-16 ,-0.668167927702139
2019-07-17 ,-1.16046121787116
2019-07-18 ,0.930324468755894
2019-07-19 ,-0.6957817001837
2019-07-22 ,1.34572591214125
2019-07-23 ,1.81328545593338
2019-07-24 ,0.694455615077223
2019-07-25 ,-1.24415325023998
2019-07-26 ,0.989676183831512
2019-07-29 ,-0.404384182850864
2019-07-30 ,0.156966210207361
2019-07-31 ,-1.81790285489972
2019-08-01 ,2.03794807678236
2019-08-02 ,-1.41514610955684
2019-08-05 ,-5.30121234215246
2019-08-06 ,2.43109509980805
2019-08-07 ,1.05227683736662
2019-08-08 ,3.41160183364685
2019-08-09 ,-1.61811991472401
2019-08-12 ,-2.15454706728951
2019-08-13 ,2.92864621754704
2019-08-14 ,-5.02214490101088
2019-08-15 ,0.152014318556475
2019-08-16 ,2.98452494641231
2019-08-19 ,2.68300753267639
2019-08-20 ,-0.786600061207164
2019-08-21 ,1.159613606631
2019-08-22 ,-0.140777334107135
2019-08-23 ,-4.47790679125272
2019-08-26 ,1.80916229897489
2019-08-27 ,-0.203682752490458
2019-08-28 ,1.50685308843797
2019-08-29 ,1.82688390295459
2019-08-30 ,0.137273961002873
2019-09-03 ,3.78006076667421
2019-09-04 ,1.16977700694844
2019-09-05 ,0.750942931064487
2019-09-06 ,0.237718403091432
2019-09-09 ,-1.62621530727446
2019-09-10 ,-1.63161238995063
2019-09-11 ,0.714368071052203
2019-09-12 ,0.661718597763667
2019-09-13 ,-0.675460652288014
2019-09-16 ,-0.515909412962643
2019-09-17 ,1.8053090931859
2019-09-18 ,0.195236869020679
2019-09-19 ,0.26766040101592
2019-09-20 ,-0.846004462251372
2019-09-23 ,0.15205243026486
2019-09-24 ,-0.446133143364755
2019-09-25 ,0.580767936967465
2019-09-26 ,0.342967064183088
2019-09-27 ,-1.37740722364516
2019-09-30 ,0.559107110847413
2019-10-01 ,0.250886398104736
2019-10-02 ,-3.18458005729905
2019-10-03 ,0.938066294243788
2019-10-04 ,1.68712115319549
2019-10-07 ,-0.480996901915486
2019-10-08 ,-2.50114239256715
2019-10-09 ,1.58147685204263
2019-10-10 ,0.823790495826286
2019-10-11 ,2.25455338058191
2019-10-14 ,-0.224518765649184
2019-10-15 ,1.4067281715051
2019-10-16 ,0.0130328923713
2019-10-17 ,0.195244622220612
2019-10-18 ,-0.477459255861094
2019-10-21 ,1.56833098267135
2019-10-22 ,-0.141857574979634
2019-10-23 ,0.198380634398577
2019-10-24 ,0.571048149611153
2019-10-25 ,0.709253742402234
2019-10-28 ,-0.153699799622856
2019-10-29 ,-0.374907422382909
2019-10-30 ,1.29022745325502
2019-10-31 ,-0.928564222507669
2019-11-01 ,3.14656087133892
2019-11-04 ,0.81578184342066
2019-11-05 ,-0.268007238383452
2019-11-06 ,-0.124298668843908
2019-11-07 ,1.21232641378024
2019-11-08 ,0.500403825014905
2019-11-11 ,-0.538810378954197
2019-11-12 ,-0.366592655029589
2019-11-13 ,-0.610425953868385
2019-11-14 ,-0.0370194178465583
2019-11-15 ,1.52207157743556
2019-11-18 ,0.103814687965998
2019-11-19 ,0.0709232163126787
2019-11-20 ,-0.904869527946534
2019-11-21 ,-0.508230512086437
2019-11-22 ,0.432225850185675
2019-11-25 ,1.97372110380665
2019-11-26 ,-0.345287821101802
2019-11-27 ,0.700339960328876
2019-11-29 ,-0.799683490936988
2019-12-02 ,6.8294266889996
2019-12-03 ,-1.74200874566609
2019-12-04 ,1.02756983236147
2019-12-05 ,0.0726463149027718
2019-12-06 ,1.91967875697691
2019-12-09 ,0.126714051449894
2019-12-10 ,0.158261215790235
2019-12-11 ,1.03089663702366
2019-12-12 ,2.21855719809573
2019-12-13 ,-0.541741179079253
2019-12-16 ,0.649891162415323
2019-12-17 ,-0.0919628932268095
2019-12-18 ,0.0329647298446975
2019-12-19 ,0.915572653288811
2019-12-20 ,0.359255784876646
2019-12-23 ,0.104189322774217
2019-12-24 ,0.281304758096115
2019-12-26 ,0.428191152561804
2019-12-27 ,-0.391858709382052
2019-12-30 ,-0.595452503028309
2019-12-31 ,0.397854789181239
2020-01-02 ,5.33488212217663
2020-01-03 ,-1.23973980419456
2020-01-06 ,0.180828696378905
2020-01-07 ,-0.0836833424132707
2020-01-08 ,0.21405167757788
2020-01-09 ,0.671269719000947
2020-01-10 ,-0.452234868606038
2020-01-13 ,1.65649665676885
2020-01-14 ,0.0688558981314354
2020-01-15 ,-0.03294978384412
2020-01-16 ,1.4966906016115
2020-01-17 ,0.605327367109238
2020-01-21 ,-1.63926718673229
2020-01-22 ,-0.371536928199664
2020-01-23 ,0.191762348753015
2020-01-24 ,-2.16547167159247
2020-01-27 ,-3.89507824661792
2020-01-28 ,2.21881582268654
2020-01-29 ,-0.40026438610429
2020-01-30 ,0.819935066120348
2020-01-31 ,-3.24651960350539
2020-02-03 ,4.44651668530185
2020-02-04 ,2.42299161848976
2020-02-05 ,1.59157143330065
2020-02-06 ,-0.0942598733102828
2020-02-07 ,-1.05765230812143
2020-02-10 ,1.71464370533704
2020-02-11 ,0.983294573266825
2020-02-12 ,0.752080556699197
2020-02-13 ,0.300987778529042
2020-02-14 ,0.68503404155392
2020-02-18 ,-0.0492529192603171
2020-02-19 ,0.895617151208674
2020-02-20 ,0.280750795532794
2020-02-21 ,-1.39809429925901
2020-02-24 ,-5.03698019846374
2020-02-25 ,-5.03656528551842
2020-02-26 ,-1.10964763473478
2020-02-27 ,-7.82335403009161
2020-02-28 ,-2.26887861266833
2020-03-02 ,2.63065446286376
2020-03-03 ,-3.74576716344852
2020-03-04 ,6.62747214887318
2020-03-05 ,-4.94746256146958
2020-03-06 ,-2.69637880887694
2020-03-09 ,-11.7425146459983
2020-03-10 ,8.39306534232011
2020-03-11 ,-8.59035014599968
2020-03-12 ,-16.4544000549265
2020-03-13 ,12.1213455522876
2020-03-16 ,-21.7184183159742
2020-03-17 ,4.20924491981981
2020-03-18 ,0
2020-03-19 ,0
2020-03-20 ,0
2020-03-23 ,0
2020-03-24 ,0
2020-03-25 ,0
2020-03-26 ,0
2020-03-27 ,0
2020-03-30 ,0
2020-03-31 ,0
2020-04-01 ,-9.94821051372569
